COMID,FromNode,ToNode,Hydrosq,AreSqKM,cum_totco2g_m2_day,TOT_urban16,TOT_forest16,TOT_wetland16,TOT_agrc16,TOT_shrub16,TOT_othr16,h_tot,h_rel,tot_other_3,tot_ntrl_3,tot_shrb_3,h_rel_3,h_rel_3,CAT_STREAM_LENGTH,CAT_STREAM_SLOPE,TOT_STREAM_LENGTH,TOT_STREAM_SLOPE,CAT_BASIN_AREA,TOT_BASIN_AREA,totco2g_m2_day_fill,logQ_m3_div_s,logDA_km2,logw_m,length_m,logwbkf_m,logd_m,logK_m_div_s,D50_m,StreamOrde,pred_annual_DOC,pred_annual_DO,no3_conc_mg_l,logRT_total_hz_s,logq_hz_total_m_s,totco2_o2g_m2_day,totco2_ang_m2_day
23099560,50019207,50019206,50004804,1.5552,187227.1838,5.15,31.08,1.41,15.11,23.21,24.04,1.543280338,0.861321156,44.3,32.49,23.21,0.969360437,0.784008303,0.977,0,10537.01,0.034634,1.56,14185.36,0.463531453,2.009455596,4.151840386,2.053779308,977,2.092546318,0.186103213,-2.606670861,0.001287068,7,2.281096176,10.9015746,0.419743785,7.59222657,-5.263531785,0.458932843,0.004598609
23099562,50019208,50019207,50004818,0.2601,187129.1672,5.15,31.09,1.41,15.11,23.21,24.03,1.543254616,0.861306801,44.29,32.5,23.21,0.969388635,0.783995236,0.343,0,10533.88,0.034607,0.26,14182.71,0.319335709,2.009452106,4.15175937,2.053736662,343,2.092508853,0.186071577,-2.711309905,0.001109199,7,2.307547584,10.90154908,0.419740745,7.794490996,-5.391506058,0.31608009,0.003255619
23099564,50019209,50019208,50004832,13.2804,187030.7045,5.15,31.09,1.41,15.11,23.21,24.03,1.543254616,0.861306801,44.29,32.5,23.21,0.969388635,0.783995236,2.523,0,10526.98,0.034575,13.28,14178.78,0.609460783,2.009446932,4.151639002,2.053673302,2523,2.09245319,0.186024575,-2.477384938,0.001546706,7,2.296379653,10.90151122,0.419734433,7.465372982,-5.100403813,0.603316657,0.006144126
23099566,50019210,50019209,50004846,2.0781,186932.9705,5.14,31.13,1.41,15.12,23.2,24,1.543039879,0.861186953,44.26,32.54,23.2,0.969442176,0.783886146,1.58,0,10522.27,0.034588,2.08,14164.25,0.581540061,2.00942816,4.151193596,2.053438845,1580,2.092247217,0.185850651,-2.523151452,0.001449295,7,2.31513286,10.90137116,0.419601317,7.54301541,-5.153724758,0.575561796,0.005978265
23099568,50019211,50019210,50004862,8.4924,186932.3889,5.13,31.13,1.41,15.11,23.2,24.02,1.542839361,0.861075043,44.26,32.54,23.2,0.969442176,0.783784281,0.788,0,10520.69,0.034593,8.49,14162.17,0.80044629,2.009425392,4.151129874,2.053405302,788,2.092217749,0.185825769,-2.389825848,0.001751687,7,2.325138459,10.9013511,0.419585129,7.182932255,-4.997069734,0.792101241,0.008345049
23099570,50019212,50019211,50004878,7.1028,186931.5885,5.12,31.15,1.41,15.09,23.2,24.03,1.542540105,0.860908024,44.24,32.56,23.2,0.969498079,0.783632254,1.829,0,10519.9,0.034595,7.1,14153.68,3.185893951,2.009414682,4.150869369,2.053268176,1829,2.092097281,0.185724046,-1.862707441,0.003705427,7,2.294697991,10.90126919,0.419359265,6.58327026,-4.392041273,3.153322687,0.032571264
23099572,50019213,50019212,50004892,1.8522,186928.4026,5.12,31.16,1.41,15.07,23.2,24.04,1.54242093,0.860841512,44.23,32.57,23.2,0.969525957,0.783571712,0.25,0,10518.07,0.034601,1.85,14146.58,13.74812889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099576,50019214,50140806,50004931,1.0422,186806.2925,5.09,31.37,1.42,14.82,23.26,24.04,1.540519685,0.859780407,43.95,32.79,23.26,0.970475615,0.782605852,0.438,0,10493.07,0.034661,1.04,14053.48,9.666285515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099578,50019215,50019214,50004945,4.6278,186796.6262,5.08,31.37,1.42,14.82,23.26,24.05,1.540364322,0.859693697,43.95,32.79,23.26,0.970475615,0.782526926,1.599,0,10492.64,0.034662,4.63,14052.44,23.22213258,1.977692233,4.147751761,2.051627101,1599,2.090655576,0.184506672,-1.164225398,0.012354117,7,2.306543564,10.90028859,0.445705222,5.490925007,-3.456210117,22.97960923,0.24252335
23099580,50019216,50019215,50004959,2.2428,186675.3532,5.07,31.39,1.42,14.81,23.26,24.05,1.540107084,0.85955013,43.93,32.81,23.26,0.970528846,0.782396245,0.804,0,10488.12,0.034653,2.24,14045.42,8.859538078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099582,50019217,50019216,50004974,0.0135,186568.3912,5.07,31.4,1.42,14.8,23.26,24.05,1.540031916,0.859508178,43.92,32.82,23.26,0.970555388,0.782358059,0.088,0,10485.91,0.034656,0.01,14041.46,56.88545227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099584,50019218,50019217,50004988,0.3357,186511.5058,5.07,31.4,1.42,14.8,23.26,24.05,1.540031916,0.859508178,43.92,32.82,23.26,0.970555388,0.782358059,0.362,0,10485.82,0.034656,0.34,14041.45,8.076207161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099586,50019219,50019218,50005001,0.5319,186503.4296,5.07,31.4,1.42,14.8,23.26,24.05,1.540031916,0.859508178,43.92,32.82,23.26,0.970555388,0.782358059,0.546,0,10485.46,0.034658,0.53,14041.12,6.604075432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099588,50019220,50019219,50005014,0.1278,186496.8255,5.07,31.4,1.42,14.8,23.26,24.05,1.540031916,0.859508178,43.92,32.82,23.26,0.970555388,0.782358059,0.29,0,10484.91,0.034659,0.13,14040.58,14.17001057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099590,50019221,50019220,50005029,0.5814,186482.6555,5.07,31.4,1.42,14.8,23.26,24.05,1.540031916,0.859508178,43.92,32.82,23.26,0.970555388,0.782358059,0.174,0,10484.62,0.03466,0.58,14040.46,5.215393066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099594,50019222,50140807,50005071,1.0998,186055.3822,5.08,31.66,1.43,14.68,23.19,23.96,1.539152401,0.859017311,43.72,33.09,23.19,0.97085118,0.781911253,0.879,0,10296.79,0.034536,1.1,13924.6,2.505750328,1.977532709,4.143782735,2.04953785,879,2.08882014,0.182956833,-1.997042791,0.003061366,7,2.287299957,10.89904021,0.443595054,6.780725567,-4.498045672,2.480206319,0.025544009
23099596,50019223,50019222,50005087,1.4652,186052.8764,5.08,31.66,1.43,14.68,23.19,23.96,1.539152401,0.859017311,43.72,33.09,23.19,0.97085118,0.781911253,0.225,0,10295.91,0.034539,1.47,13923.5,7.289766788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099598,50019224,50019223,50005103,3.492,185948.0814,5.08,31.67,1.43,14.69,23.18,23.95,1.539170166,0.859027226,43.72,33.1,23.18,0.970818787,0.781920277,1.349,0,10293.11,0.034539,3.49,13920.63,3.591080512,1.977527399,4.143658787,2.049472605,1349,2.088762822,0.182908434,-1.819573937,0.003939707,7,2.263290218,10.89900126,0.443580497,6.499219515,-4.334907983,3.55534273,0.035737782
23099600,50019225,50019224,50005120,2.8602,185944.4903,5.08,31.68,1.43,14.69,23.18,23.94,1.539142189,0.859011611,43.71,33.11,23.18,0.970844092,0.781906065,0.748,0,10291.76,0.034543,2.86,13917.13,3.285251162,1.977522607,4.143549831,2.049415252,748,2.088712436,0.182865888,-1.84557466,0.003796768,7,2.280107725,10.89896691,0.443570682,6.357151235,-4.370720913,3.251995727,0.033255435
23099602,50019226,50019225,50005136,12.6063,185844.0845,5.08,31.69,1.43,14.69,23.17,23.94,1.539110912,0.858994155,43.71,33.12,23.17,0.970811604,0.781890176,3.337,0,10289.19,0.034537,12.61,13912.94,7.871586861,1.856416194,4.143419018,2.049346394,3337,2.088651944,0.182814808,-1.554871522,0.00573932,7,2.297012356,10.89892578,0.589325091,6.083305321,-3.993119971,7.788816016,0.082770845
23099606,50019227,50140810,50005180,0.225,185424.7049,5.08,31.75,1.44,14.61,23.16,23.96,1.538827249,0.85883584,43.65,33.19,23.16,0.970929538,0.781746071,0.212,0,10271.95,0.034468,0.23,13886.27,10.37834358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099608,50019228,50019227,50005193,19.3959,185414.3265,5.08,31.75,1.44,14.61,23.16,23.96,1.538827249,0.85883584,43.65,33.19,23.16,0.970929538,0.781746071,4.265,0,10271.73,0.034468,19.4,13886.04,7.043301261,1.856368265,4.142578487,2.048903947,4265,2.088263248,0.182486594,-1.601141295,0.005374014,7,2.284117755,10.89866141,0.587716685,6.173035044,-4.044205974,6.970279654,0.073021607
23099610,50019229,50019659,50030518,0.2637,5.898475227,5.68,0,0.11,42.01,23.11,29.09,1.232481248,0.687860882,76.78,0.11,23.11,0.499635682,0.626117957,0.669,0.02,105.48,0.018771,0.26,114.31,0.122952661,-1.477917246,2.058094103,0.951654506,669,1.124314973,-0.631470072,-3.481483954,0.000371188,4,2.66790943,9.771714514,2.21308732,6.269709204,-6.012512494,0.119559582,0.003393079
23099612,50019230,50019229,50031387,0.036,5.775522566,5.6,0,0.11,41.99,23.16,29.14,1.231356383,0.687233082,76.73,0.11,23.16,0.500181494,0.625546509,0.051,0.02,104.81,0.018701,0.04,114.05,1.478107095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099614,50019231,50019230,50032311,2.1843,4.297415471,5.6,0,0.11,41.98,23.16,29.15,1.231392886,0.687253455,76.73,0.11,23.16,0.500181494,0.625565053,1.179,0.01,104.76,0.018519,2.18,114.01,0.012913912,-1.479398216,2.056953992,0.951054365,1179,1.12378774,-0.631915266,-4.127845476,0.000148117,4,2.551758066,9.771355548,2.216791773,7.160208841,-6.852942329,0.012609608,0.000304305
23099616,50019232,50019231,50033315,20.6658,4.284501559,5.52,0,0.1,41.29,23.37,29.72,1.232382605,0.687805828,76.53,0.1,23.37,0.501859949,0.626067845,0.996,0.01,103.58,0.018633,20.67,111.83,0.006033837,-1.488391695,2.048552888,0.946632117,996,1.119902736,-0.635195759,-4.482488726,8.95E-05,4,2.590410314,10.58619434,2.267566212,7.681342235,-7.252588192,0.00593318,0.000100657
23099618,50019233,50019232,50034387,1.2015,4.278467722,3.13,0,0.04,32.98,27.68,36.17,1.200759777,0.670156792,72.28,0.04,27.68,0.540049907,0.610003,1.593,0.01,102.59,0.018715,1.2,91.16,0.005540027,-1.579005431,1.959817656,0.899922875,1593,1.078868045,-0.669845399,-4.507263351,8.64E-05,4,2.369242169,9.963771929,2.356517719,7.641146895,-7.250263684,0.005447314,9.27E-05
23099620,50019234,50019233,50035549,0.2394,4.272927695,3.02,0,0.04,32.54,27.81,36.59,1.197933009,0.668579142,72.15,0.04,27.81,0.541181854,0.608566961,0.518,0.01,100.99,0.018913,0.24,89.96,0.004253335,-1.58511243,1.954055723,0.896889858,518,1.076203498,-0.672095338,-4.502198489,8.70E-05,4,2.207653121,9.961961854,2.372128901,7.595317235,-7.315154638,0.004193949,5.94E-05
23099622,50019235,50019234,50036817,4.1841,4.263668447,2.96,0,0.03,31.6,28.24,37.17,1.195596003,0.667274834,71.73,0.03,28.24,0.544177116,0.607379729,3.532,0.02,98.86,0.018916,4.18,88.51,0.033317532,-1.592267361,1.947008042,0.893180037,3532,1.072944371,-0.674847341,-3.873135102,0.000212732,4,2.219375007,9.959742188,2.389039874,6.757847359,-6.429573822,0.032841547,0.000475985
23099624,50019236,50019235,50038219,0.8901,1.339240683,2.27,0,0.03,25.01,31.77,40.92,1.164905235,0.650145991,68.2,0.03,31.77,0.571395737,0.591788384,1.392,0.01,89.77,0.018269,0.89,74.94,0.012819062,-1.662028773,1.874731074,0.855134243,1392,1.039520634,-0.703070301,-4.23696005,0.000126838,4,2.495788403,10.02936594,2.685642487,7.180214447,-6.961777362,0.012570091,0.000248971
23099626,50019237,50019236,50039799,1.1358,1.064306801,2.03,0,0.02,22.75,34.03,41.17,1.149839135,0.64173744,65.95,0.02,34.03,0.585333412,0.584134591,1.368,0.01,87.5,0.017943,1.14,68.35,0.010685052,-1.700382453,1.834735977,0.834081268,1368,1.021025314,-0.718687725,-4.212281718,0.000131366,4,2.008202447,10.05990795,2.805957582,7.06682701,-6.953114809,0.010569303,0.000115749
23099628,50019238,50019237,50041566,5.3784,1.05362175,2.01,0,0.01,21.52,34.61,41.85,1.14180792,0.637255133,65.38,0.01,34.61,0.587994011,0.58005462,1.949,0.01,86.13,0.018112,5.38,67.21,0.011093439,-1.707221877,1.827458449,0.830250458,1949,1.017659897,-0.721529479,-4.112772164,0.000151325,4,1.840754119,10.08191504,3.031535218,6.960754749,-6.81079051,0.010992893,0.000100546
23099630,50019239,50019238,50043546,1.3617,1.042528311,1.86,0,0,18.1,36.34,43.7,1.113099494,0.621232656,63.66,0,36.34,0.596524713,0.565470333,1.123,0.02,84.18,0.018413,1.36,61.84,0.017921302,-1.740420084,1.791237174,0.811183981,1123,1.000909742,-0.735673288,-3.984740865,0.000181527,4,1.74343828,10.11914952,3.337545739,6.750019415,-6.644165504,0.017775016,0.000146285
23099632,50019240,50019239,50045810,1.5327,1.024607009,1.79,0,0,17.1,36.92,44.19,1.102776855,0.615471481,63.08,0,36.92,0.599418504,0.560226285,1.303,0.02,83.06,0.01842,1.53,60.47,0.014608743,-1.749304467,1.781566541,0.806093467,1303,0.996437658,-0.73944951,-4.017732838,0.000173211,4,1.67914262,10.11608932,3.374522158,6.79926795,-6.677780705,0.014496246,0.000112498
23099634,50019241,50019240,50048383,0.0378,0.712619944,1.47,0,0,25.33,20.63,52.57,1.07352618,0.599146369,79.37,0,20.63,0.463323606,0.545366528,0.173,0.03,31.08,0.021236,0.04,22.62,0.026956803,-2.175043109,1.35445228,0.581265261,173,0.798923078,-0.906230563,-3.918545032,0.000199436,3,1.978758459,9.947746303,3.985234509,6.269938652,-6.526805091,0.026660948,0.000295855
23099636,50019242,50019241,50051338,0.4446,0.685265421,1.41,0,0,28.44,21.8,48.35,1.101117425,0.614545336,78.2,0,21.8,0.477297545,0.559383271,0.723,0.03,28.46,0.021434,0.44,20.15,0.011213229,-2.223672659,1.304199608,0.554812813,723,0.77568425,-0.9258534,-4.168541049,0.000139793,3,2.07789125,9.888203705,4.112556325,6.591130329,-6.832387327,0.011072734,0.000140495
23099638,50019243,50019242,50054808,0.3474,0.673812192,1.58,0,0,31.67,23.61,43.14,1.133172862,0.632435816,76.39,0,23.61,0.497484539,0.575667888,0.885,0.03,26.18,0.020626,0.35,18.09,0.016752663,-2.266921745,1.257524985,0.530243809,885,0.754100052,-0.944079068,-4.089693162,0.000156371,3,2.155854741,9.985274025,4.311657597,6.444986777,-6.727462223,0.016532289,0.000220375
23099640,50019244,50019243,50058924,0.2448,0.655942281,1.76,0,0,35.25,25.74,37.25,1.155829122,0.645080515,74.26,0,25.74,0.519127447,0.58717759,0.933,0.03,22.92,0.020506,0.24,16.25,0.016691302,-2.312426666,1.210936207,0.505719994,933,0.732555553,-0.962271215,-4.096531799,0.000154858,3,2.270147186,10.09151235,4.553649501,6.402000966,-6.747389659,0.016451326,0.000239975
23099642,50019245,50019244,50063893,1.0404,0.638368244,2.09,0,0,41.92,26.52,29.47,1.157352769,0.645930879,73.48,0,26.52,0.52650602,0.587951624,1.198,0.03,18.99,0.020537,1.04,13.67,0.01121697,-2.383602256,1.135714502,0.466124123,1198,0.697770052,-0.991644046,-4.294160226,0.000116934,3,2.390828768,10.21858581,4.905139532,6.653080706,-6.953895213,0.011040199,0.000176772
23099644,50019246,50019245,50070169,0.1899,0.627151274,2.27,0,0,45.37,28.16,24.2,1.144712553,0.63887624,71.84,0,28.16,0.541099094,0.581530215,0.247,0.03,17.79,0.020236,0.19,12.63,0.011083721,-2.414416208,1.101331134,0.4480251,247,0.681869819,-1.005070183,-4.267244479,0.000121494,3,2.486619887,10.30013514,5.156548968,6.558414783,-6.955852379,0.010894665,0.000189057
23099646,50019247,50019246,50078305,0.0972,0.616067552,2.3,0,0,46.06,28.55,23.09,1.14015523,0.63633275,71.45,0,28.55,0.544389622,0.57921503,0.151,0.04,17.54,0.018814,0.1,12.44,0.023128671,-2.420850319,1.094750552,0.444561155,151,0.678826697,-1.007639791,-4.045260749,0.000166565,3,2.485605747,10.31750842,5.207447177,6.233172231,-6.677780705,0.022737751,0.00039092
23099648,50019248,50019247,50089454,0.2322,0.592938882,2.32,0,0,46.43,28.61,22.64,1.137873699,0.635059403,71.39,0,28.61,0.544889819,0.57805598,0.251,0.03,17.39,0.016676,0.23,12.34,0.014689651,-2.424103471,1.091343314,0.442767622,251,0.677251055,-1.008970261,-4.202661122,0.000133175,3,2.495334198,10.33098877,5.235429692,6.465777695,-6.866461092,0.014439828,0.000249823
23099650,50019249,50019248,50106293,3.429,0.578249231,2.36,0,0,47.32,28.43,21.89,1.132594518,0.632113036,71.57,0,28.43,0.543384406,0.575374081,5.025,0.03,17.14,0.015169,3.43,12.11,0.018266006,-2.434011755,1.083093933,0.43842524,5025,0.673436213,-1.012191508,-4.174746596,0.000138565,3,2.530576123,10.34300168,5.290342866,6.457857526,-6.796967113,0.017943083,0.000322923
23099652,50019250,50019249,50137442,1.7739,0.528371058,2.05,0,0,65.16,25.3,7.49,0.900611942,0.502641096,74.7,0,25.3,0.514837719,0.457523642,2.744,0.05,6.33,0.017378,1.77,4.57,0.016832731,-2.848985117,0.660106222,0.215769204,2744,0.477829915,-1.177361212,-4.278788911,0.000119517,2,2.99548301,10.57447025,6.870135752,6.245472828,-6.92628165,0.016345193,0.000487538
23099654,50155214,50019250,50219490,2.1051,0.253864259,2.82,0,0,94.96,1.28,0.94,0.249394445,0.13918969,98.72,0,1.28,0.062355117,0.126695916,1.904,0.03,1.9,0.015789,2.11,2.11,0.253864259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099656,50019251,50019228,50005207,43.722,185296.6645,5.08,32.26,1.45,14.16,23.04,24.01,1.53529118,0.856862322,43.25,33.71,23.04,0.971477511,0.779949697,8.076,0,10032.29,0.034858,43.72,13663.15,5.465641133,1.855977964,4.135550986,2.045204749,8076,2.085013453,0.179742471,-1.687585594,0.004752675,7,2.305934309,11.6343164,0.579680889,6.255943324,-4.160933816,5.420967816,0.044673317
23099658,50019252,50019251,50005221,1.1916,185291.1988,5.06,32.37,1.46,14.07,23.05,23.99,1.534459642,0.856398232,43.12,33.83,23.05,0.971803294,0.779527264,0.214,0.01,10024.21,0.034887,1.19,13619.43,49.06070686,1.855900341,4.134159018,2.044472032,214,2.084369752,0.179198931,-1.164225398,0.056102907,7,2.410515761,11.66463529,0.574776659,4.520358464,-3.158504818,48.62105716,0.439649708
23099660,50019253,50019252,50005237,0.0909,185242.1381,5.04,32.37,1.46,14.07,23.05,24.01,1.534147908,0.85622425,43.12,33.83,23.05,0.971803294,0.779368899,0.138,0.02,10024,0.034886,0.09,13618.24,84.46231578,1.993533145,4.134121019,2.04445203,138,2.08435218,0.179184093,-1.164225398,0.189372713,7,2.407550208,10.89600127,0.574714016,4.147233523,-2.919629295,83.46047978,1.001835996
23099662,50019254,50019253,50005253,0.0378,185157.6758,5.04,32.37,1.46,14.07,23.05,24.01,1.534147908,0.85622425,43.12,33.83,23.05,0.971803294,0.779368899,0.125,0,10023.86,0.034885,0.04,13618.15,35.85181046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099664,50019255,50019254,50005269,43.1181,185121.5906,5.03,32.4,1.46,14.01,23.07,24.03,1.53358799,0.855911754,43.07,33.86,23.07,0.971983108,0.779084453,6.918,0,10013.67,0.034916,43.12,13603.88,7.184553146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099666,50019256,50019255,50005284,51.2775,185018.9306,4.97,32.52,1.46,13.91,23.1,24.04,1.531754127,0.854888256,42.92,33.98,23.1,0.97241189,0.778152825,3.179,0,9999.81,0.034963,51.28,13553.93,9.257017136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099668,50019257,50019256,50005300,2.1735,185009.6736,4.96,32.65,1.46,13.78,23.06,24.09,1.530466866,0.854169821,42.83,34.11,23.06,0.972459276,0.777498878,0.215,0,9996.63,0.034974,2.17,13502.65,11.46596813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099670,50019258,50019257,50005315,2.1051,184998.2076,4.96,32.65,1.46,13.78,23.05,24.1,1.530462453,0.854167359,42.84,34.11,23.05,0.972402889,0.777496636,0.18,0,9996.42,0.034975,2.11,13500.48,12.0685482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099672,50019259,50019258,50005328,9.5535,184986.1391,4.96,32.66,1.46,13.77,23.06,24.09,1.530380551,0.854121648,42.82,34.12,23.06,0.972479974,0.777455029,2.591,0,9996.24,0.034975,9.55,13498.37,6.634410858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099674,50019260,50019259,50005341,2.2311,184979.5047,4.95,32.68,1.46,13.74,23.06,24.11,1.529993278,0.853905507,42.8,34.14,23.06,0.972521225,0.777258288,0.4,0,9993.65,0.034984,2.23,13488.82,12.13494015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099676,50019261,50019260,50005354,1.2285,184967.3697,4.95,32.68,1.46,13.74,23.06,24.11,1.529993278,0.853905507,42.8,34.14,23.06,0.972521225,0.777258288,0.878,0,9993.25,0.034986,1.23,13486.59,5.788648486,1.993357858,4.12990201,2.042231191,878,2.082401143,0.17753664,-1.680154106,0.004803143,7,2.399395448,10.89953523,0.408468427,6.288743149,-4.147760399,5.72244135,0.066207135
23099678,50019262,50019261,50005367,53.6166,184961.4516,4.91,32.75,1.46,13.63,23.1,24.15,1.528538888,0.853093796,42.69,34.21,23.1,0.972888183,0.776519437,6.925,0,9985.24,0.035008,53.62,13461.46,0.093928274,1.995374128,4.12909223,2.041804931,6925,2.082026668,0.177220434,-3.113956603,0.000625838,7,2.333651731,10.89928047,0.40672209,8.17596893,-5.929962133,0.092947409,0.000980865
23099680,50019263,50019262,50005381,0.0864,184866.1697,4.89,32.94,1.46,13.35,23.19,24.17,1.526043184,0.851700918,42.41,34.4,23.19,0.973759507,0.775251585,0.355,0,9973.92,0.035045,0.09,13383.64,1.190312669,1.930527258,4.126574097,2.040479414,355,2.080862184,0.176237145,-2.345686845,0.001865103,7,2.840056191,10.90821034,0.479460982,7.101785496,-4.915441595,1.167557966,0.022754704
23099682,50019264,50019263,50005395,2.016,184864.9794,4.89,32.94,1.45,13.35,23.19,24.18,1.525762153,0.851544071,42.42,34.39,23.19,0.973740429,0.775108817,0.948,0,9971.27,0.035055,2.02,13380.55,5.615541935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099684,50019265,50019264,50005410,2.4993,183650.1098,4.81,34,1.49,12.36,23.83,23.51,1.515980301,0.846084715,40.68,35.49,23.83,0.978792181,0.770139497,2.258,0,9540.25,0.0355,2.5,12961.69,4.166959286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099686,50019266,50019265,50005424,33.6447,183548.6016,4.81,34.18,1.48,12.28,23.91,23.34,1.51449998,0.845258533,40.43,35.66,23.91,0.979380882,0.769387473,4.459,0,9502.18,0.035589,33.64,12895.77,3.440050602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23099688,50019267,50019266,50005437,3.6252,183545.1615,4.81,34.27,1.45,12.11,23.96,23.4,1.512208058,0.843979387,40.32,35.72,23.96,0.979686211,0.768223144,2.67,0,9497.72,0.035605,3.63,12862.13,0.041908446,1.929782548,4.109312878,2.0313933,2670,2.072879911,0.169496924,-4.404224993,8.01E-06,7,2.31362209,10.92222476,0.446063444,8.502860378,-6.280171714,0.041479935,0.000428511
23099690,50019268,50019267,50005450,11.0691,183449.4999,4.81,34.29,1.44,12.08,23.97,23.41,1.51165284,0.843669514,40.3,35.73,23.97,0.979744535,0.767941086,3.9,0,9494.37,0.035618,11.07,12854.62,4.420126915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
